wavelength_nm,intensity
461.9809904952476,2000.0
462.15607803901946,2000.0
462.33116558279136,2000.0
462.5062531265633,2000.0
462.68134067033515,2000.0
462.85642821410704,2000.0
463.03151575787894,2000.0
463.20660330165083,2000.0
463.38169084542267,2000.0
463.5567783891946,2000.0
463.73186593296646,2000.0
463.90695347673835,2000.0
464.08204102051025,2000.0
464.25712856428214,2000.0
464.43221610805404,2000.0
464.60730365182593,2000.0
464.7823911955978,2000.0
464.95747873936966,2000.0
465.13256628314156,2000.0
465.30765382691345,2000.0
465.48274137068535,2000.0
465.6578289144572,2000.0
465.8329164582291,2000.0
466.008004002001,2000.0
466.18309154577287,2000.0
466.35817908954476,2000.0
466.53326663331666,2000.0
466.70835417708855,2000.0
466.8834417208604,2000.0
467.05852926463234,2000.0
467.2336168084042,2000.0
467.4087043521761,2000.0
467.58379189594797,2000.0
467.75887943971986,2000.0
467.9339669834917,2000.0
468.10905452726365,2000.0
468.2841420710355,2000.0
468.4592296148074,2000.0
468.63431715857934,2000.0
468.8094047023512,2000.0
468.98449224612307,2000.0
469.1595797898949,2000.0
469.33466733366686,2000.0
469.5097548774387,2000.0
469.6848424212106,2000.0
469.8599299649824,2000.0
470.0350175087544,2000.0
470.2101050525262,2000.0
470.3851925962981,2000.0
470.56028014007006,2000.0
470.7353676838419,2000.0
470.9104552276138,2000.0
471.0855427713857,2000.0
471.2606303151576,2000.0
471.4357178589294,2000.0
471.6108054027014,2000.0
471.7858929464732,2000.0
471.9609804902451,2000.0
472.136068034017,2000.0
472.3111555777889,2000.0
472.4862431215608,2000.0
472.6613306653327,2000.0
472.8364182091046,2000.0
473.0115057528764,2000.0
473.1865932966483,2000.0
473.3616808404202,2000.0
473.5367683841921,2000.0
473.71185592796394,2000.0
473.88694347173583,2000.0
474.0620310155077,2000.0
474.2371185592796,2000.0
474.4122061030515,2000.0
474.5872936468234,2000.0
474.7623811905953,2000.0
474.93746873436714,2000.0
475.1125562781391,2000.0
475.28764382191093,2000.0
475.4627313656828,2000.0
475.6378189094547,2000.0
475.8129064532266,2000.0
475.98799399699845,2000.0
476.1630815407704,2000.0
476.33816908454224,2000.0
476.51325662831414,2000.0
476.6883441720861,2000.0
476.86343171585787,2000.0
477.0385192596298,2000.0
477.2136068034017,2000.0
477.38869434717355,2000.0
477.56378189094545,2000.0
477.7388694347174,2000.0
477.9139569784892,2000.0
478.08904452226113,2000.0
478.264132066033,2000.0
478.43921960980487,2000.0
478.6143071535768,2000.0
478.7893946973487,2000.0
478.96448224112055,2000.0
479.13956978489244,2000.0
479.3146573286644,2000.0
479.4897448724362,2000.0
479.6648324162081,2000.0
479.83991995998,2000.0
480.01500750375186,2000.0
480.19009504752376,2000.0
480.3651825912956,2000.0
480.54027013506754,2000.0
480.71535767883944,2000.0
480.8904452226113,2000.0
481.06553276638317,2000.0
481.2406203101551,2000.0
481.4157078539269,2000.0
481.59079539769886,2000.0
481.76588294147075,2000.0
481.9409704852426,2000.0
482.1160580290145,2000.0
482.29114557278643,2000.0
482.46623311655827,2000.0
482.64132066033017,2000.0
482.816408204102,2000.0
482.9914957478739,2000.0
483.16658329164585,2000.0
483.34167083541763,2000.0
483.5167583791896,2000.0
483.6918459229615,2000.0
483.8669334667333,2000.0
484.0420210105052,2000.0
484.21710855427716,2000.0
484.392196098049,2000.0
484.5672836418209,2000.0
484.74237118559284,2000.0
484.9174587293646,2000.0
485.0925462731366,2000.0
485.26763381690847,2000.0
485.4427213606803,2000.0
485.6178089044522,2000.0
485.79289644822416,2000.0
485.96798399199594,2000.0
486.1430715357679,2000.0
486.3181590795398,2000.0
486.4932466233116,2000.0
486.6683341670836,2000.0
486.84342171085547,2000.0
487.0185092546273,2000.0
487.1935967983992,2000.0
487.36868434217115,2000.0
487.54377188594293,2000.0
487.7188594297149,2000.0
487.8939469734868,2000.0
488.0690345172586,2000.0
488.2441220610305,2000.0
488.41920960480235,2000.0
488.59429714857424,2000.0
488.7693846923462,2000.0
488.94447223611803,2000.0
489.1195597798899,2000.0
489.2946473236619,2000.0
489.46973486743366,2000.0
489.6448224112056,2000.0
489.8199099549775,2000.0
489.99499749874934,2000.0
490.17008504252124,2000.0
490.3451725862932,2000.0
490.52026013006497,2000.0
490.6953476738369,2000.0
490.8704352176088,2000.0
491.04552276138065,2000.0
491.2206103051526,2000.0
491.3956978489244,2000.0
491.57078539269634,2000.0
491.74587293646823,2000.0
491.92096048024007,2000.0
492.09604802401196,2000.0
492.2711355677839,2000.0
492.4462231115557,2000.0
492.62131065532765,2000.0
492.79639819909954,2000.0
492.9714857428714,2000.0
493.14657328664333,2000.0
493.3216608304152,2000.0
493.49674837418706,2000.0
493.67183591795896,2000.0
493.8469234617309,2000.0
494.0220110055027,2000.0
494.19709854927464,2000.0
494.37218609304654,2000.0
494.5472736368184,2000.0
494.72236118059027,2000.0
494.8974487243622,2000.0
495.07253626813406,2000.0
495.24762381190595,2000.0
495.4227113556779,2000.0
495.5977988994497,2000.0
495.77288644322164,2000.0
495.94797398699353,2000.0
496.12306153076537,2000.0
496.29814907453726,2000.0
496.4732366183092,2000.0
496.648324162081,2000.0
496.82341170585295,2000.0
496.9984992496248,2000.0
497.1735867933967,2000.0
497.34867433716863,2000.0
497.5237618809404,2000.0
497.69884942471236,2000.0
497.87393696848426,2000.0
498.0490245122561,2000.0
498.224112056028,2000.0
498.39919959979994,2000.0
498.5742871435717,2000.0
498.7493746873437,2000.0
498.92446223111557,2000.0
499.0995497748874,2000.0
499.27463731865936,2000.0
499.44972486243114,2000.0
499.6248124062031,2000.0
499.799899949975,2000.0
499.9749874937468,2000.0
500.1500750375187,2000.0
500.32516258129067,2000.0
500.50025012506245,2000.0
500.6753376688344,2000.0
500.8504252126063,2000.0
501.02551275637813,2000.0
501.2006003001501,2000.0
501.375687843922,2000.0
501.5507753876938,2000.0
501.7258629314657,2000.0
501.90095047523766,2000.0
502.07603801900945,2000.0
502.2511255627814,2000.0
502.4262131065533,2000.0
502.60130065032513,2000.0
502.776388194097,2000.0
502.951475737869,2000.0
503.1265632816408,2000.0
503.3016508254127,2000.0
503.47673836918466,2000.0
503.65182591295644,2000.0
503.8269134567284,2000.0
504.0020010005003,2000.0
504.1770885442721,2000.0
504.352176088044,2000.0
504.52726363181597,2000.0
504.70235117558775,2000.0
504.8774387193597,2000.0
505.05252626313154,2000.0
505.22761380690343,2000.0
505.4027013506754,2000.0
505.57778889444717,2000.0
505.7528764382191,2000.0
505.927963981991,2000.0
506.10305152576285,2000.0
506.27813906953475,2000.0
506.4532266133067,2000.0
506.6283141570785,2000.0
506.80340170085043,2000.0
506.9784892446223,2000.0
507.15357678839416,2000.0
507.3286643321661,2000.0
507.5037518759379,2000.0
507.67883941970985,2000.0
507.85392696348174,2000.0
508.0290145072536,2000.0
508.2041020510255,2000.0
508.3791895947974,2000.0
508.5542771385692,2000.0
508.72936468234116,2000.0
508.90445222611305,2000.0
509.0795397698849,2000.0
509.25462731365684,2000.0
509.42971485742873,2000.0
509.6048024012006,2000.0
509.77988994497247,2000.0
509.9549774887444,2000.0
510.1300650325162,2000.0
510.30515257628815,2000.0
510.48024012006005,2000.0
510.6553276638319,2000.0
510.8304152076038,2000.0
511.00550275137573,2000.0
511.18059029514757,2000.0
511.35567783891946,2000.0
511.5307653826914,2000.0
511.7058529264632,2000.0
511.88094047023515,2000.0
512.0560280140071,2000.0
512.2311155577788,2000.0
512.4062031015508,2000.0
512.5812906453227,2000.0
512.7563781890946,2000.0
512.9314657328664,2000.0
513.1065532766382,2000.0
513.2816408204102,2000.0
513.4567283641821,2000.0
513.631815907954,2000.0
513.8069034517258,2000.0
513.9819909954978,2000.0
514.1570785392696,2000.0
514.3321660830416,2000.0
514.5072536268134,2000.0
514.6823411705852,2000.0
514.8574287143572,2000.0
515.0325162581291,2000.0
515.207603801901,2000.0
515.3826913456728,2000.0
515.5577788894446,2000.0
515.7328664332166,2000.0
515.9079539769886,2000.0
516.0830415207603,2000.0
516.2581290645322,2000.0
516.4332166083042,2000.0
516.608304152076,2000.0
516.7833916958479,2000.0
516.9584792396198,2000.0
517.1335667833916,2000.0
517.3086543271636,2000.0
517.4837418709355,2000.0
517.6588294147073,2000.0
517.8339169584792,2000.0
518.0090045022512,2000.0
518.184092046023,2000.0
518.3591795897948,2000.0
518.5342671335668,2000.0
518.7093546773386,2000.0
518.8844422211106,2000.0
519.0595297648824,2000.0
519.2346173086543,2000.0
519.4097048524262,2000.0
519.5847923961982,2000.0
519.75987993997,2000.0
519.9349674837418,2000.0
520.1100550275138,2000.0
520.2851425712856,2000.0
520.4602301150576,2000.0
520.6353176588294,2000.0
520.8104052026013,2000.0
520.9854927463732,2000.0
521.1605802901452,2000.0
521.335667833917,2000.0
521.5107553776888,2000.0
521.6858429214608,2000.0
521.8609304652326,2000.0
522.0360180090046,2000.0
522.2111055527763,2000.0
522.3861930965483,2000.0
522.5612806403202,2000.0
522.736368184092,2000.0
522.9114557278639,2000.0
523.0865432716357,2000.0
523.2616308154077,2000.0
523.4367183591796,2000.0
523.6118059029515,2000.0
523.7868934467233,2000.0
523.9619809904952,2000.0
524.1370685342671,2000.0
524.312156078039,2000.0
524.4872436218109,2000.0
524.6623311655827,2000.0
524.8374187093547,2000.0
525.0125062531266,2000.0
525.1875937968985,2000.0
525.3626813406703,2000.0
525.5377688844422,2000.0
525.7128564282141,2000.0
525.887943971986,2000.0
526.0630315157579,2000.0
526.2381190595297,2000.0
526.4132066033017,2000.0
526.5882941470736,2000.0
526.7633816908453,2000.0
526.9384692346173,2000.0
527.1135567783892,2000.0
527.2886443221611,2000.0
527.463731865933,2000.0
527.6388194097049,2000.0
527.8139069534767,2000.0
527.9889944972487,2000.0
528.1640820410206,2000.0
528.3391695847923,2000.0
528.5142571285643,2000.0
528.6893446723362,2000.0
528.8644322161081,2000.0
529.0395197598799,2000.0
529.2146073036519,2000.0
529.3896948474237,2000.0
529.5647823911956,2000.0
529.7398699349676,2000.0
529.9149574787393,2000.0
530.0900450225113,2000.0
530.2651325662831,2000.0
530.4402201100551,2000.0
530.6153076538269,2000.0
530.7903951975987,2000.0
530.9654827413707,2000.0
531.1405702851425,2000.0
531.3156578289145,2000.0
531.4907453726863,2000.0
531.6658329164582,2000.0
531.8409204602301,2000.0
532.0160080040021,2000.0
532.1910955477738,2000.0
532.3661830915457,2000.0
532.5412706353177,2000.0
532.7163581790895,2000.0
532.8914457228614,2000.0
533.0665332666333,2000.0
533.2416208104052,2000.0
533.4167083541771,2000.0
533.591795897949,2000.0
533.7668834417208,2000.0
533.9419709854927,2000.0
534.1170585292647,2000.0
534.2921460730365,2000.0
534.4672336168084,2000.0
534.6423211605803,2000.0
534.8174087043521,2000.0
534.9924962481241,2000.0
535.1675837918959,2000.0
535.3426713356678,2000.0
535.5177588794397,2000.0
535.6928464232117,2000.0
535.8679339669835,2000.0
536.0430215107554,2000.0
536.2181090545273,2000.0
536.3931965982991,2000.0
536.5682841420711,2000.0
536.7433716858429,2000.0
536.9184592296148,2000.0
537.0935467733867,2000.0
537.2686343171587,2000.0
537.4437218609305,2000.0
537.6188094047023,2000.0
537.7938969484743,2000.0
537.9689844922461,2000.0
538.1440720360181,2000.0
538.3191595797898,2000.0
538.4942471235618,2000.0
538.6693346673337,2000.0
538.8444222111056,2000.0
539.0195097548774,2000.0
539.1945972986492,2000.0
539.3696848424212,2000.0
539.5447723861931,2000.0
539.719859929965,2000.0
539.8949474737368,2000.0
540.0700350175088,2000.0
540.2451225612806,2000.0
540.4202101050525,2000.0
540.5952976488244,2000.0
540.7703851925962,2000.0
540.9454727363682,2000.0
541.1205602801401,2000.0
541.295647823912,2000.0
541.4707353676838,2000.0
541.6458229114558,2000.0
541.8209104552276,2000.0
541.9959979989995,2000.0
542.1710855427714,2000.0
542.3461730865432,2000.0
542.5212606303152,2000.0
542.6963481740871,2000.0
542.8714357178588,2000.0
543.0465232616308,2000.0
543.2216108054027,2000.0
543.3966983491746,2000.0
543.5717858929465,2000.0
543.7468734367184,2000.0
543.9219609804902,2000.0
544.0970485242622,2000.0
544.2721360680341,2000.0
544.4472236118058,2000.0
544.6223111555778,2000.0
544.7973986993497,2000.0
544.9724862431216,2000.0
545.1475737868934,2000.0
545.3226613306654,2000.0
545.4977488744372,2000.0
545.6728364182092,2000.0
545.847923961981,2000.0
546.0230115057528,2000.0
546.1980990495248,2000.0
546.3731865932966,2000.0
546.5482741370686,2000.0
546.7233616808404,2000.0
546.8984492246122,2000.0
547.0735367683842,2000.0
547.248624312156,2000.0
547.423711855928,2000.0
547.5987993996998,2000.0
547.7738869434717,2000.0
547.9489744872436,2000.0
548.1240620310156,2000.0
548.2991495747873,2000.0
548.4742371185592,2000.0
548.6493246623312,2000.0
548.824412206103,2000.0
548.9994997498749,2000.0
549.1745872936468,2000.0
549.3496748374187,2000.0
549.5247623811906,2000.0
549.6998499249625,2000.0
549.8749374687343,2000.0
550.0500250125062,2000.0
550.2251125562782,2000.0
550.40020010005,2000.0
550.5752876438219,2000.0
550.7503751875938,2000.0
550.9254627313657,2000.0
551.1005502751376,2000.0
551.2756378189094,2000.0
551.4507253626813,2000.0
551.6258129064532,2000.0
551.8009004502252,2000.0
551.975987993997,2000.0
552.1510755377689,2000.0
552.3261630815408,2000.0
552.5012506253127,2000.0
552.6763381690846,2000.0
552.8514257128564,2000.0
553.0265132566283,2000.0
553.2016008004002,2000.0
553.3766883441722,2000.0
553.5517758879439,2000.0
553.7268634317159,2000.0
553.9019509754878,2000.0
554.0770385192596,2000.0
554.2521260630316,2000.0
554.4272136068033,2000.0
554.6023011505753,2000.0
554.7773886943472,2000.0
554.9524762381191,2000.0
555.1275637818909,2000.0
555.3026513256629,2000.0
555.4777388694347,2000.0
555.6528264132066,2000.0
555.8279139569785,2000.0
556.0030015007503,2000.0
556.1780890445223,2000.0
556.3531765882941,2000.0
556.528264132066,2000.0
556.7033516758379,2000.0
556.8784392196097,2000.0
557.0535267633817,2000.0
557.2286143071536,2000.0
557.4037018509254,2000.0
557.5787893946973,2000.0
557.7538769384693,2000.0
557.9289644822411,2000.0
558.104052026013,2000.0
558.2791395697849,2000.0
558.4542271135567,2000.0
558.6293146573287,2000.0
558.8044022011006,2000.0
558.9794897448724,2000.0
559.1545772886443,2000.0
559.3296648324163,2000.0
559.5047523761881,2000.0
559.6798399199599,2000.0
559.8549274637319,2000.0
560.0300150075037,2000.0
560.2051025512757,2000.0
560.3801900950476,2000.0
560.5552776388193,2000.0
560.7303651825913,2000.0
560.9054527263633,2000.0
561.0805402701351,2000.0
561.2556278139069,2000.0
561.4307153576789,2000.0
561.6058029014507,2000.0
561.7808904452227,2000.0
561.9559779889945,2000.0
562.1310655327663,2000.0
562.3061530765383,2000.0
562.4812406203102,2000.0
562.6563281640821,2000.0
562.8314157078539,2000.0
563.0065032516258,2000.0
563.1815907953977,2000.0
563.3566783391697,2000.0
563.5317658829414,2000.0
563.7068534267133,2000.0
563.8819409704852,2000.0
564.0570285142571,2000.0
564.2321160580291,2000.0
564.4072036018008,2000.0
564.5822911455728,2000.0
564.7573786893447,2000.0
564.9324662331165,2000.0
565.1075537768884,2000.0
565.2826413206603,2000.0
565.4577288644322,2000.0
565.6328164082041,2000.0
565.807903951976,2000.0
565.9829914957478,2000.0
566.1580790395197,2000.0
566.3331665832917,2000.0
566.5082541270635,2000.0
566.6833416708354,2000.0
566.8584292146073,2000.0
567.0335167583792,2000.0
567.2086043021511,2000.0
567.383691845923,2000.0
567.5587793896948,2000.0
567.7338669334667,2000.0
567.9089544772387,2000.0
568.0840420210105,2000.0
568.2591295647824,2000.0
568.4342171085543,2000.0
568.6093046523262,2000.0
568.7843921960981,2000.0
568.95947973987,2000.0
569.1345672836418,2000.0
569.3096548274137,2000.0
569.4847423711857,2000.0
569.6598299149574,2000.0
569.8349174587294,2000.0
570.0100050025013,2000.0
570.1850925462732,2000.0
570.3601800900451,2000.0
570.5352676338169,2000.0
570.7103551775888,2000.0
570.8854427213607,2000.0
571.0605302651326,2000.0
571.2356178089044,2000.0
571.4107053526764,2000.0
571.5857928964482,2000.0
571.7608804402201,2000.0
571.935967983992,2000.0
572.1110555277638,2000.0
572.2861430715358,2000.0
572.4612306153076,2000.0
572.6363181590796,2000.0
572.8114057028514,2000.0
572.9864932466232,2000.0
573.1615807903952,2000.0
573.3366683341671,2000.0
573.5117558779389,2000.0
573.6868434217108,2000.0
573.8619309654828,2000.0
574.0370185092546,2000.0
574.2121060530266,2000.0
574.3871935967984,2000.0
574.5622811405702,2000.0
574.7373686843422,2000.0
574.9124562281141,2000.0
575.0875437718859,2000.0
575.2626313156578,2000.0
575.4377188594298,2000.0
575.6128064032016,2000.0
575.7878939469734,2000.0
575.9629814907454,2000.0
576.1380690345172,2000.0
576.3131565782892,2000.0
576.4882441220611,2000.0
576.6633316658329,2000.0
576.8384192096048,2000.0
577.0135067533768,2000.0
577.1885942971486,2000.0
577.3636818409204,2000.0
577.5387693846924,2000.0
577.7138569284642,2000.0
577.8889444722362,2000.0
578.064032016008,2000.0
578.2391195597799,2000.0
578.4142071035518,2000.0
578.5892946473238,2000.0
578.7643821910956,2000.0
578.9394697348674,2000.0
579.1145572786393,2000.0
579.2896448224112,2000.0
579.4647323661832,2000.0
579.6398199099549,2000.0
579.8149074537268,2000.0
579.9899949974987,2000.0
580.1650825412706,2000.0
580.3401700850426,2000.0
580.5152576288143,2000.0
580.6903451725863,2000.0
580.8654327163582,2000.0
581.04052026013,2000.0
581.2156078039019,2000.0
581.3906953476738,2000.0
581.5657828914457,2000.0
581.7408704352176,2000.0
581.9159579789895,2000.0
582.0910455227613,2000.0
582.2661330665333,2000.0
582.4412206103052,2000.0
582.616308154077,2000.0
582.7913956978489,2000.0
582.9664832416208,2000.0
583.1415707853927,2000.0
583.3166583291646,2000.0
583.4917458729365,2000.0
583.6668334167083,2000.0
583.8419209604803,2000.0
584.0170085042522,2000.0
584.192096048024,2000.0
584.3671835917959,2000.0
584.5422711355678,2000.0
584.7173586793397,2000.0
584.8924462231116,2000.0
585.0675337668835,2000.0
585.2426213106553,2000.0
585.4177088544272,2000.0
585.5927963981992,2000.0
585.7678839419709,2000.0
585.9429714857429,2000.0
586.1180590295148,2000.0
586.2931465732867,2000.0
586.4682341170586,2000.0
586.6433216608305,2000.0
586.8184092046023,2000.0
586.9934967483742,2000.0
587.1685842921461,2000.0
587.3436718359179,2000.0
587.5187593796899,2000.0
587.6938469234617,2000.0
587.8689344672337,2000.0
588.0440220110055,2000.0
588.2191095547773,2000.0
588.3941970985493,2000.0
588.5692846423211,2000.0
588.7443721860931,2000.0
